"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"8711","The Ultimate BIONICLE Set",2004,"Bionicle","Accessories",702,NA,"http://images.brickset.com/sets/images/8711-1.jpg",NA,20,NA,NA,"Not specified","Not specified"
"8770","Danju",2004,"Castle","Knights' Kingdom II",42,NA,"http://images.brickset.com/sets/images/8770-1.jpg",5.99,NA,NA,NA,"Not specified","Not specified"
"8771","Jayko",2004,"Castle","Knights' Kingdom II",45,NA,"http://images.brickset.com/sets/images/8771-1.jpg",5.99,NA,NA,NA,"Not specified","Not specified"
"8772","Rascus",2004,"Castle","Knights' Kingdom II",46,NA,"http://images.brickset.com/sets/images/8772-1.jpg",5.99,NA,NA,NA,"Not specified","Not specified"
"8773","Santis",2004,"Castle","Knights' Kingdom II",46,NA,"http://images.brickset.com/sets/images/8773-1.jpg",5.99,NA,NA,NA,"Not specified","Not specified"
"8774","Vladek",2004,"Castle","Knights' Kingdom II",48,NA,"http://images.brickset.com/sets/images/8774-1.jpg",5.99,NA,NA,NA,"Not specified","Not specified"
"8777","Vladek Encounter",2004,"Castle","Knights' Kingdom II",42,2,"http://images.brickset.com/sets/images/8777-1.jpg",4.99,9,NA,NA,"Box","Retail"
"8778","Border Ambush",2004,"Castle","Knights' Kingdom II",177,2,"http://images.brickset.com/sets/images/8778-1.jpg",14.99,20,NA,NA,"Box","Retail"
"8779","The Grand Tournament",2004,"Castle","Knights' Kingdom II",312,3,"http://images.brickset.com/sets/images/8779-1.jpg",24.99,30,NA,NA,"Box","Retail"
"8780","Citadel of Orlan",2004,"Castle","Knights' Kingdom II",442,4,"http://images.brickset.com/sets/images/8780-1.jpg",39.99,50,NA,NA,"Box","Retail"
"8781","The Castle of Morcia",2004,"Castle","Knights' Kingdom II",637,8,"http://images.brickset.com/sets/images/8781-1.jpg",69.99,90,NA,NA,"Box","Retail"
"8782","Danju",2004,"Castle","Knights' Kingdom II",46,NA,"http://images.brickset.com/sets/images/8782-1.jpg",NA,8,NA,NA,"Not specified","Not specified"
"8783","Jayko",2004,"Castle","Knights' Kingdom II",49,NA,"http://images.brickset.com/sets/images/8783-1.jpg",NA,8,NA,NA,"Not specified","Not specified"
"8784","Rascus",2004,"Castle","Knights' Kingdom II",50,NA,"http://images.brickset.com/sets/images/8784-1.jpg",NA,8,NA,NA,"Not specified","Not specified"
"8785","Santis",2004,"Castle","Knights' Kingdom II",50,NA,"http://images.brickset.com/sets/images/8785-1.jpg",NA,8,NA,NA,"Not specified","Not specified"
"8786","Vladek",2004,"Castle","Knights' Kingdom II",52,NA,"http://images.brickset.com/sets/images/8786-1.jpg",NA,8,NA,NA,"Not specified","Not specified"
"8790","King Mathias",2004,"Castle","Knights' Kingdom II",44,NA,"http://images.brickset.com/sets/images/8790-1.jpg",7.99,NA,NA,NA,"Not specified","Not specified"
"8799","Knights' Castle Wall",2004,"Castle","Knights' Kingdom II",178,3,"http://images.brickset.com/sets/images/8799-1.jpg",NA,20,NA,NA,"Box","Retail"
"8800","Vladek's Siege Engine",2004,"Castle","Knights' Kingdom II",192,2,"http://images.brickset.com/sets/images/8800-1.jpg",NA,20,NA,NA,"Box","Retail"
"8809","King Mathias",2004,"Castle","Knights' Kingdom II",44,NA,"http://images.brickset.com/sets/images/8809-1.jpg",NA,10,NA,NA,"Not specified","Not specified"
"8811","Toa Lhikan and Kikanalo",2004,"Bionicle","Warriors",215,NA,"http://images.brickset.com/sets/images/8811-1.jpg",9.99,30,NA,NA,"Not specified","Not specified"
"9040","Learning Games Set",2004,"Education","",94,NA,"http://images.brickset.com/sets/images/9040-1.jpg",79,89,NA,NA,"Not specified","Not specified"
"9089","Tubes Experiment Set",2004,"Education","",153,4,"http://images.brickset.com/sets/images/9089-1.jpg",73,71,NA,NA,"Not specified","Not specified"
"9132","Community Transport Set",2004,"Education","",50,9,"http://images.brickset.com/sets/images/9132-1.jpg",44.81,52,NA,NA,"Not specified","Not specified"
"9230","Town Set",2004,"Education","",215,8,"http://images.brickset.com/sets/images/9230-1.jpg",67,62,NA,NA,"Not specified","Not specified"
"9274","Doors and Windows",2004,"Education","",270,NA,"http://images.brickset.com/sets/images/9274-1.jpg",21.87,28.25,NA,NA,"Not specified","Not specified"
"9540","Early Maths 4+ Numbers Set",2004,"Education","",112,4,"http://images.brickset.com/sets/images/9540-1.jpg",62.1,81,NA,NA,"Not specified","Not specified"
"9541","Early Maths 4+ Measurement Set",2004,"Education","",101,4,"http://images.brickset.com/sets/images/9541-1.jpg",57.7,76,NA,NA,"Not specified","Not specified"
"9542","Early Maths 4+ Shape & Space Set",2004,"Education","",132,NA,"http://images.brickset.com/sets/images/9542-1.jpg",57.7,76,NA,NA,"Not specified","Not specified"
"9889","Temperature Sensor",2004,"Mindstorms","1.0",1,NA,"http://images.brickset.com/sets/images/9889-1.jpg",24.67,25,NA,NA,"Not specified","Not specified"
"9911","Touch Sensor and Leads",2004,"Mindstorms","1.0",3,NA,"http://images.brickset.com/sets/images/9911-1.jpg",10.41,12,NA,NA,"Not specified","Not specified"
"10021","USS Constellation",2003,"Hobby Set","",973,NA,"http://images.brickset.com/sets/images/10021-1.jpg",44.99,60,NA,NA,"Box","LEGO exclusive"
"10027","Train Engine Shed",2003,"World City","Trains",664,2,"http://images.brickset.com/sets/images/10027-1.jpg",49.99,70,NA,NA,"Box","LEGO exclusive"
"10029","Lunar Lander",2003,"Discovery","",453,2,"http://images.brickset.com/sets/images/10029-1.jpg",89.99,40,NA,NA,"Box","LEGO exclusive"
"10041","Main Street",2003,"Town","Shops and Services",616,8,"http://images.brickset.com/sets/images/10041-1.jpg",49.99,65,NA,NA,"Box","LEGO exclusive"
"10042","U.S. Flag",2003,"Bulk Bricks","Seasonal",35,NA,"http://images.brickset.com/sets/images/10042-1.jpg",3.99,3,NA,NA,"Polybag","LEGO exclusive"
"10052","Intelligent Locomotive",2003,"Explore","",4,2,"http://images.brickset.com/sets/images/10052-1.jpg",NA,55,NA,NA,"Not specified","Not specified"
"10071","Mr. Bunny",2003,"Seasonal","Easter",25,NA,"http://images.brickset.com/sets/images/10071-1.jpg",1.99,2.5,NA,NA,"Polybag","LEGO exclusive"
"10072","Technic Beams",2003,"Bulk Bricks","Technic",56,NA,"http://images.brickset.com/sets/images/10072-1.jpg",8.99,9.99,NA,NA,"Polybag","LEGO exclusive"
"10073","Technic Bushes",2003,"Bulk Bricks","Technic",130,NA,"http://images.brickset.com/sets/images/10073-1.jpg",6.99,9.99,NA,NA,"Polybag","LEGO exclusive"
"10074","Technic Cross Axles",2003,"Bulk Bricks","Technic",68,NA,"http://images.brickset.com/sets/images/10074-1.jpg",6.99,10,NA,NA,"Polybag","LEGO exclusive"
"10076","Technic Gear Wheels",2003,"Bulk Bricks","Technic",37,NA,"http://images.brickset.com/sets/images/10076-1.jpg",8.99,12.99,NA,NA,"Polybag","LEGO exclusive"
"10077","Technic Motor",2003,"Bulk Bricks","Technic",55,NA,"http://images.brickset.com/sets/images/10077-1.jpg",8.99,13,NA,NA,"Polybag","LEGO exclusive"
"10078","Train Connection Wire",2003,"Trains","9 V",1,NA,"http://images.brickset.com/sets/images/10078-1.jpg",7.35,8.99,NA,NA,"Polybag","LEGO exclusive"
"10079","Snowman",2003,"Seasonal","Christmas",42,NA,"http://images.brickset.com/sets/images/10079-1.jpg",1.99,2.5,NA,NA,"Polybag","LEGO exclusive"
"10080","Angel",2003,"Seasonal","Christmas",33,NA,"http://images.brickset.com/sets/images/10080-1.jpg",1.99,2.49,NA,NA,"Polybag","LEGO exclusive"
"10090","Turkey",2003,"Seasonal","Thanksgiving",54,NA,"http://images.brickset.com/sets/images/10090-1.jpg",2.99,3.5,NA,NA,"Polybag","LEGO exclusive"
"10121","NBA Basketball Teams",2003,"Sports","Basketball",20,5,"http://images.brickset.com/sets/images/10121-1.jpg",5.99,10,NA,NA,"Box","Retail"
"10123","Cloud City",2003,"Star Wars","Episode IV-VI",698,7,"http://images.brickset.com/sets/images/10123-1.jpg",NA,100,NA,NA,"Box","LEGO exclusive"
"10124","Wright Flyer",2003,"Advanced Models","Aircraft",670,NA,"http://images.brickset.com/sets/images/10124-1.jpg",49.99,60,NA,NA,"Box","LEGO exclusive"
"10127","NHL All Teams Set",2003,"Sports","Hockey",59,NA,"http://images.brickset.com/sets/images/10127-1.jpg",4.99,9,NA,NA,"Box","Retail"
"10128","Train Level Crossing",2003,"World City","Trains",327,2,"http://images.brickset.com/sets/images/10128-1.jpg",39.99,50,NA,NA,"Box","LEGO exclusive"
"10129","Rebel Snowspeeder",2003,"Star Wars","Ultimate Collector Series",1455,NA,"http://images.brickset.com/sets/images/10129-1.jpg",NA,130,NA,NA,"Box","Retail - limited"
"10201","Takutanuva",2003,"Bionicle","Warriors",399,NA,"http://images.brickset.com/sets/images/10201-1.jpg",34.99,50,NA,NA,"Not specified","Not specified"
"1385","Clikits Bracelet",2003,"Clikits","",13,NA,"http://images.brickset.com/sets/images/1385-1.jpg",1.49,NA,NA,NA,"Polybag","Not specified"
"3284","Bob's Busy Day",2003,"Explore","Bob the Builder",9,1,"http://images.brickset.com/sets/images/3284-1.jpg",4.99,5,NA,NA,"Not specified","Not specified"
"3285","Wendy in the Office",2003,"Explore","Bob the Builder",9,1,"http://images.brickset.com/sets/images/3285-1.jpg",4.99,5,NA,NA,"Not specified","Not specified"
"3286","Spud and Bird",2003,"Explore","Bob the Builder",9,1,"http://images.brickset.com/sets/images/3286-1.jpg",4.99,5,NA,NA,"Not specified","Not specified"
"3427","NBA Slam Dunk",2003,"Sports","Basketball",53,1,"http://images.brickset.com/sets/images/3427-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3428","One vs One Action",2003,"Sports","Basketball",39,2,"http://images.brickset.com/sets/images/3428-1.jpg",7.99,10,NA,NA,"Box","Retail"
"3429","Ultimate Defense",2003,"Sports","Basketball",82,2,"http://images.brickset.com/sets/images/3429-1.jpg",9.99,15,NA,NA,"Box","Retail"
"3430","Spin & Shoot",2003,"Sports","Basketball",71,2,"http://images.brickset.com/sets/images/3430-1.jpg",9.99,NA,NA,NA,"Box","Retail"
"3431","Street Ball 2 vs 2",2003,"Sports","Basketball",186,4,"http://images.brickset.com/sets/images/3431-1.jpg",14.99,20,NA,NA,"Box","Retail"
"3432","NBA Challenge",2003,"Sports","Basketball",451,10,"http://images.brickset.com/sets/images/3432-1.jpg",39.99,50,NA,NA,"Box","Retail"
"3433","The Ultimate NBA Arena",2003,"Sports","Basketball",491,10,"http://images.brickset.com/sets/images/3433-1.jpg",69.99,80,NA,NA,"Box","Retail"
"3440","NBA Jam Session Co-Pack",2003,"Sports","Basketball",70,2,"http://images.brickset.com/sets/images/3440-1.jpg",NA,20,NA,NA,"Box","Retail"
"3511","Funny Crocodile",2003,"Explore","Imagination",16,NA,"http://images.brickset.com/sets/images/3511-1.jpg",8.99,10,NA,NA,"Not specified","Not specified"
"3512","Funny Giraffe",2003,"Explore","Imagination",21,NA,"http://images.brickset.com/sets/images/3512-1.jpg",7.99,10,NA,NA,"Not specified","Not specified"
"3513","Funny Lion",2003,"Explore","Imagination",23,NA,"http://images.brickset.com/sets/images/3513-1.jpg",8.99,10,NA,NA,"Not specified","Not specified"
"3514","Rhino and Lion",2003,"Explore","Imagination",30,NA,"http://images.brickset.com/sets/images/3514-1.jpg",12.99,15,NA,NA,"Not specified","Not specified"
"3515","African Adventures",2003,"Explore","Imagination",52,NA,"http://images.brickset.com/sets/images/3515-1.jpg",19.99,20,NA,NA,"Not specified","Not specified"
"3517","Blue Deer",2003,"Explore","Imagination",10,NA,"http://images.brickset.com/sets/images/3517-1.jpg",2.99,3.5,NA,NA,"Not specified","Not specified"
"3518","Yellow Duck",2003,"Explore","Imagination",11,NA,"http://images.brickset.com/sets/images/3518-1.jpg",2.99,3.5,NA,NA,"Not specified","Not specified"
"3519","Green Parrot",2003,"Explore","Imagination",10,NA,"http://images.brickset.com/sets/images/3519-1.jpg",2.99,3.5,NA,NA,"Not specified","Not specified"
"3535","Skateboard Street Park",2003,"Sports","Gravity Games",69,1,"http://images.brickset.com/sets/images/3535-1.jpg",7.99,10,NA,NA,"Box","Retail"
"3536","Snowboard Big Air Comp",2003,"Sports","Gravity Games",82,1,"http://images.brickset.com/sets/images/3536-1.jpg",9.99,15,NA,NA,"Box","Retail"
"3537","Skateboard Vert Park Challenge",2003,"Sports","Gravity Games",88,2,"http://images.brickset.com/sets/images/3537-1.jpg",14.99,20,NA,NA,"Box","Retail"
"3538","Snowboard Boarder Cross Race",2003,"Sports","Gravity Games",195,2,"http://images.brickset.com/sets/images/3538-1.jpg",19.99,30,NA,NA,"Box","Retail"
"3540","Puck Passer",2003,"Sports","Hockey",44,NA,"http://images.brickset.com/sets/images/3540-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3541","Slap Shot",2003,"Sports","Hockey",45,NA,"http://images.brickset.com/sets/images/3541-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3542","Flip Shot",2003,"Sports","Hockey",46,NA,"http://images.brickset.com/sets/images/3542-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3543","Slammer Goalie",2003,"Sports","Hockey",45,NA,"http://images.brickset.com/sets/images/3543-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3544","Game Set",2003,"Sports","Hockey",154,NA,"http://images.brickset.com/sets/images/3544-1.jpg",14.99,15,NA,NA,"Box","Retail"
"3545","Puck Feeder",2003,"Sports","Hockey",152,NA,"http://images.brickset.com/sets/images/3545-1.jpg",14.99,NA,NA,NA,"Box","Retail"
"3548","Slam Dunk Trainer",2003,"Sports","Basketball",19,1,"http://images.brickset.com/sets/images/3548-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3549","Practice Shooting",2003,"Sports","Basketball",17,1,"http://images.brickset.com/sets/images/3549-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3550","Jump and Shoot",2003,"Sports","Basketball",17,1,"http://images.brickset.com/sets/images/3550-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3557","Blue Player and Goal",2003,"Sports","Hockey",33,NA,"http://images.brickset.com/sets/images/3557-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3558","Red Player and Goal",2003,"Sports","Hockey",33,NA,"http://images.brickset.com/sets/images/3558-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3559","Red and Blue Player",2003,"Sports","Hockey",40,NA,"http://images.brickset.com/sets/images/3559-1.jpg",1.99,4,NA,NA,"Box","Retail"
"3560","NBA Collectors # 1",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3560-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3561","NBA Collectors # 2",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3561-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3562","NBA Collectors # 3",2003,"Sports","Basketball",13,3,"http://images.brickset.com/sets/images/3562-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3563","NBA Collectors # 4",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3563-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3564","NBA Collectors # 5",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3564-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3565","NBA Collectors # 6",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3565-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3566","NBA Collectors # 7",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3566-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3567","NBA Collectors # 8",2003,"Sports","Basketball",12,3,"http://images.brickset.com/sets/images/3567-1.jpg",4.99,8,NA,NA,"Box","Retail"
"3584","Rapid Return",2003,"Sports","Basketball",47,1,"http://images.brickset.com/sets/images/3584-1.jpg",5.49,8,NA,NA,"Box","Retail"
"3585","Snowboard Super Pipe",2003,"Sports","Gravity Games",227,2,"http://images.brickset.com/sets/images/3585-1.jpg",39.99,50,NA,NA,"Box","Retail"
"3586","Stunt Plane",2003,"Explore","Logic",9,1,"http://images.brickset.com/sets/images/3586-1.jpg",5.99,6,NA,NA,"Not specified","Not specified"
"3587","Mini Dozer",2003,"Explore","Logic",15,1,"http://images.brickset.com/sets/images/3587-1.jpg",9.99,10,NA,NA,"Not specified","Not specified"
"3588","Heavy Truck",2003,"Explore","Logic",18,1,"http://images.brickset.com/sets/images/3588-1.jpg",14.99,15,NA,NA,"Not specified","Not specified"
"3589","Chopper",2003,"Explore","Logic",22,1,"http://images.brickset.com/sets/images/3589-1.jpg",24.99,20,NA,NA,"Not specified","Not specified"
"3590","Drill",2003,"Explore","Logic",24,1,"http://images.brickset.com/sets/images/3590-1.jpg",24.99,20,NA,NA,"Not specified","Not specified"
"3655","Fire Action",2003,"Explore","Together",11,2,"http://images.brickset.com/sets/images/3655-1.jpg",9.99,NA,NA,NA,"Not specified","Not specified"
"3656","Police Action",2003,"Explore","Together",32,4,"http://images.brickset.com/sets/images/3656-1.jpg",24.99,40,NA,NA,"Not specified","Not specified"
"3657","Fire Fighters",2003,"Explore","Together",35,3,"http://images.brickset.com/sets/images/3657-1.jpg",37.99,40,NA,NA,"Not specified","Not specified"
"3696","Tow-Me Truck",2003,"Explore","Together",5,1,"http://images.brickset.com/sets/images/3696-1.jpg",5.99,7,NA,NA,"Not specified","Not specified"
"3697","Fearless Fire Fighter",2003,"Explore","Together",5,1,"http://images.brickset.com/sets/images/3697-1.jpg",5.99,7,NA,NA,"Not specified","Not specified"
"3698","Friendly Police Car",2003,"Explore","Together",4,1,"http://images.brickset.com/sets/images/3698-1.jpg",5.99,7,NA,NA,"Not specified","Not specified"
"3699","Happy Constructor",2003,"Explore","Together",9,1,"http://images.brickset.com/sets/images/3699-1.jpg",8.99,10,NA,NA,"Not specified","Not specified"
"3700","Emergency Vehicles Set",2003,"Explore","Together",9,3,"http://images.brickset.com/sets/images/3700-1.jpg",14.99,NA,NA,NA,"Not specified","Not specified"
"4013","Create and Imagine",2003,"Creator","",1000,NA,"http://images.brickset.com/sets/images/4013-1.jpg",27.99,NA,NA,NA,"Tub","Retail"
"4023","Fun and Adventure",2003,"Creator","",55,1,"http://images.brickset.com/sets/images/4023-1.jpg",3.49,4,NA,NA,"Box","Retail"
"4024","Advent Calendar",2003,"Creator","Seasonal",24,NA,"http://images.brickset.com/sets/images/4024-1.jpg",14.99,15,NA,NA,"Box","Retail - limited"
"4026","Create Your Dreams",2003,"Creator","",100,NA,"http://images.brickset.com/sets/images/4026-1.jpg",3.99,3.5,NA,NA,"Canister","Retail"
"4027","Build and Imagine",2003,"Creator","",100,NA,"http://images.brickset.com/sets/images/4027-1.jpg",3.99,3.5,NA,NA,"Canister","Retail"
"4028","World of Bricks",2003,"Creator","",500,NA,"http://images.brickset.com/sets/images/4028-1.jpg",9.99,10,NA,NA,"Bucket","Retail"
"4029","Build with Bricks Bucket",2003,"Creator","",500,NA,"http://images.brickset.com/sets/images/4029-1.jpg",14.99,10,NA,NA,"Bucket","Retail"
"4047","Ultimate Wheels",2003,"Creator","Designer Set",514,NA,"http://images.brickset.com/sets/images/4047-1.jpg",NA,30,NA,NA,"Box","Retail"
"4048","Mechs",2003,"Creator","Designer Set",554,NA,"http://images.brickset.com/sets/images/4048-1.jpg",NA,30,NA,NA,"Box","Retail"
"4090","Motion Madness",2003,"Creator","Inventor Set",244,NA,"http://images.brickset.com/sets/images/4090-1.jpg",12.99,15,NA,NA,"Box","Retail"
"4093","Wild Wind-Up",2003,"Creator","Inventor Set",320,NA,"http://images.brickset.com/sets/images/4093-1.jpg",19.99,25,NA,NA,"Box","Retail"
"4094","Motor Movers",2003,"Creator","Inventor Set",255,NA,"http://images.brickset.com/sets/images/4094-1.jpg",24.99,40,NA,NA,"Box","Retail"
"4095","Record and Play",2003,"Creator","Inventor Set",345,NA,"http://images.brickset.com/sets/images/4095-1.jpg",39.99,50,NA,NA,"Box","Retail"
"4096","Micro Wheels",2003,"Creator","Designer Set",215,NA,"http://images.brickset.com/sets/images/4096-1.jpg",9.99,10,NA,NA,"Box","Retail"
"4097","Mini Robots",2003,"Creator","Designer Set",229,NA,"http://images.brickset.com/sets/images/4097-1.jpg",9.99,10,NA,NA,"Box","Retail"
"4098","High Flyers",2003,"Creator","Designer Set",197,NA,"http://images.brickset.com/sets/images/4098-1.jpg",9.99,10,NA,NA,"Box","Retail"
"4099","Robobots",2003,"Creator","Designer Set",325,NA,"http://images.brickset.com/sets/images/4099-1.jpg",14.99,20,NA,NA,"Box","Retail"
